conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1983,1,1,2,1/19/1974,1,12/31/1983,5,0,,,710,,816,,"710, 816",3,19.1
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1984,1,1,2,1/19/1974,1,12/31/1983,5,1,12/31/1984,,710,,816,,"710, 816",3,19.1
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1986,1,1,2,1/19/1974,1,12/31/1986,5,0,,,710,,816,,"710, 816",3,19.1
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1987,1,1,2,1/19/1974,1,12/31/1986,5,0,,,710,,816,,"710, 816",3,19.1
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1988,1,1,2,1/19/1974,1,12/31/1986,5,1,12/31/1988,,710,,816,,"710, 816",3,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1964,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1965,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1966,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1967,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1968,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,ELN,744,,2,,1969,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,ELN,744,,2,,1970,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1971,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1972,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,ELN,744,,2,,1973,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1974,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1975,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1976,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1977,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"FARC, M-19","743, 745",,2,,1978,1,0,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"FARC, M-19","743, 745",,2,,1979,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1980,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"FARC, M-19","743, 745",,2,,1981,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"FARC, M-19","743, 745",,2,,1982,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"FARC, M-19","743, 745",,2,,1983,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, EPL, FARC, M-19","744, 746, 743, 745",,2,,1984,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC, M-19","744, 743, 745",,2,,1985,2,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC, M-19","744, 743, 745",,2,,1986,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, EPL, FARC","744, 746, 743",,2,,1987,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, EPL, FARC, M-19","744, 746, 743, 745",,2,,1988,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, EPL, FARC","744, 746, 743",,2,,1989,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, EPL, FARC","744, 746, 743",,2,,1990,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1991,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1992,2,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1993,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1994,2,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1995,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1996,2,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1997,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1998,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,1999,2,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2000,2,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2001,2,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2002,2,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2003,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, EPL - Megateo, FARC","744, 7074, 743",,2,,2004,2,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2005,2,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2006,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,2007,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2008,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,2009,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2010,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,2011,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,2012,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2013,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,2014,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","744, 743",,2,,2015,1,1,3,12/31/1964,5,12/31/1964,5,0,,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,ELN,744,,2,,2016,1,1,3,12/31/1964,5,12/31/1964,5,1,12/29/2016,,100,,,,100,5,19.1
289,Colombia,Government of Colombia,17,,"ELN, FARC dissidents","744, 7013",,2,,2018,1,1,3,12/31/1964,5,2/20/2018,1,0,,,100,,,,100,5,19.1
362,Comoros,Government of Comoros,107,,Presidential guard,518,,2,,1989,1,0,3,11/27/1989,2,11/29/1989,1,1,11/29/1989,,581,,,,581,4,19.1
407,Comoros,Government of Comoros,107,,MPA/Republic of Anjouan,544,,1,Anjouan,1997,1,0,3,9/3/1997,1,9/5/1997,2,1,9/5/1997,,581,,,,581,4,19.1
408,Congo,Government of Congo,88,,Ninjas,546,,2,,1993,1,0,3,11/3/1993,1,11/11/1993,3,1,12/27/1993,,484,,,,484,4,19.1
408,Congo,Government of Congo,88,"Government of Angola, Government of Chad","Cobras, Cocoyes","545, 547","Government of Angola, Government of Chad",2,,1997,2,1,4,11/3/1993,1,6/6/1997,1,0,,,484,"540, 483",,"540, 483",484,4,19.1
408,Congo,Government of Congo,88,"Government of Angola, Government of Chad","Cocoyes, Ninjas, Ntsiloulous","547, 546, 548",,2,,1998,2,1,4,11/3/1993,1,6/6/1997,1,0,,,484,"540, 483",,,484,4,19.1
408,Congo,Government of Congo,88,"Government of Angola, Government of Chad","Cocoyes, Ninjas, Ntsiloulous","547, 546, 548",,2,,1999,1,1,4,11/3/1993,1,6/6/1997,1,1,12/31/1999,,484,"540, 483",,,484,4,19.1
408,Congo,Government of Congo,88,Government of Angola,Ntsiloulous,548,,2,,2002,1,1,4,11/3/1993,1,4/10/2002,1,1,12/31/2002,,484,540,,,484,4,19.1
408,Congo,Government of Congo,88,,Ntsiloulous,548,,2,,2016,1,1,3,11/3/1993,1,4/5/2016,1,1,12/10/2016,,484,,,,484,4,19.1
225,Costa Rica,Government of Costa Rica,15,,National Liberation Army,725,,2,,1948,2,1,3,3/3/1948,2,3/3/1948,2,1,4/20/1948,,94,,,,94,5,19.1
390,Croatia,Government of Croatia,48,,"Serbian irregulars, Serbian Republic of Krajina","371, 340",Government of Serbia (Yugoslavia),1,Serb,1992,1,0,4,4/29/1992,1,5/17/1992,1,0,,,344,,,345,344,1,19.1
390,Croatia,Government of Croatia,48,,Serbian Republic of Krajina,340,Government of Serbia (Yugoslavia),1,Serb,1993,1,0,4,4/29/1992,1,5/17/1992,1,1,12/13/1993,,344,,,345,344,1,19.1
390,Croatia,Government of Croatia,48,,Serbian Republic of Krajina,340,,1,Serb,1995,1,1,3,4/29/1992,1,5/1/1995,1,1,9/6/1995,,344,,,,344,1,19.1
242,Cuba,Government of Cuba,5,,M-26-7,734,,2,,1953,1,0,3,7/26/1953,1,7/26/1953,1,1,7/27/1953,,40,,,,40,5,19.1
242,Cuba,Government of Cuba,5,,M-26-7,734,,2,,1956,1,0,3,7/26/1953,1,12/5/1956,1,0,,,40,,,,40,5,19.1
242,Cuba,Government of Cuba,5,,M-26-7,734,,2,,1957,1,0,3,7/26/1953,1,12/5/1956,1,0,,,40,,,,40,5,19.1
242,Cuba,Government of Cuba,5,,M-26-7,734,,2,,1958,2,1,3,7/26/1953,1,12/5/1956,1,1,12/31/1958,,40,,,,40,5,19.1
242,Cuba,Government of Cuba,5,,Cuban Revolutionary Council,735,Government of United States of America,2,,1961,1,1,4,7/26/1953,1,4/17/1961,2,1,4/20/1961,,40,,,2,40,5,19.1
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1955,1,0,1,6/2/1955,1,6/2/1955,1,0,,,200,,,,352,1,19.1
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1956,1,0,1,6/2/1955,1,6/2/1955,1,0,,,200,,,,352,1,19.1
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1957,1,0,1,6/2/1955,1,6/2/1955,1,0,,,200,,,,352,1,19.1
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1958,1,0,1,6/2/1955,1,6/2/1955,1,0,,,200,,,,352,1,19.1
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1959,1,0,1,6/2/1955,1,6/2/1955,1,1,2/19/1959,,200,,,,352,1,19.1
323,"Cyprus, Turkey",Government of Cyprus,53,,Government of Turkey,115,,1,Northern Cyprus,1974,2,1,2,6/20/1974,2,6/20/1974,2,1,8/16/1974,,352,,640,,"352, 640","1, 2",19.1
379,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1991,1,0,3,11/12/1991,1,11/13/1991,2,0,,,522,,,,522,4,19.1
379,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1992,1,0,3,11/12/1991,1,11/13/1991,2,0,,,522,,,,522,4,19.1
379,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1993,1,0,3,11/12/1991,1,11/13/1991,2,0,,,522,,,,522,4,19.1
379,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1994,1,0,3,11/12/1991,1,11/13/1991,2,1,3/4/1994,,522,,,,522,4,19.1
379,Djibouti,Government of Djibouti,96,,FRUD-C,531,,2,,1999,1,0,3,11/12/1991,1,7/24/1999,1,1,8/31/1999,,522,,,,522,4,19.1
435,"Djibouti, Eritrea",Government of Djibouti,96,,Government of Eritrea,98,,1,Common border,2008,1,0,2,6/10/2008,1,6/11/2008,2,1,6/11/2008,,522,,531,,"522, 531",4,19.1
290,Dominican Republic,Government of Dominican Republic,7,,Military faction (constitutionalists),747,,2,,1965,1,0,3,4/24/1965,1,4/24/1965,1,1,8/31/1965,,42,,,,42,5,19.1
265,DR Congo (Zaire),Government of DR Congo (Zaire),89,,State of Katanga,406,,1,Katanga,1961,1,0,3,10/27/1961,1,11/12/1961,3,0,,,490,,,,490,4,19.1
265,DR Congo (Zaire),Government of DR Congo (Zaire),89,,State of Katanga,406,,1,Katanga,1962,1,0,3,10/27/1961,1,11/12/1961,3,1,12/28/1962,,490,,,,490,4,19.1
265,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Kata Katanga,3967,,1,Katanga,2013,1,0,3,10/27/1961,1,3/18/2013,1,0,,,490,,,,490,4,19.1
265,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Kata Katanga,3967,,1,Katanga,2014,1,0,3,10/27/1961,1,3/18/2013,1,1,11/5/2014,,490,,,,490,4,19.1
266,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Independent Mining State of South Kasai,407,,1,South Kasai,1960,1,0,3,8/31/1960,2,8/31/1960,2,0,,,490,,,,490,4,19.1
266,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Independent Mining State of South Kasai,407,,1,South Kasai,1961,1,0,3,8/31/1960,2,8/31/1960,2,0,,,490,,,,490,4,19.1
266,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Independent Mining State of South Kasai,407,,1,South Kasai,1962,1,0,3,8/31/1960,2,8/31/1960,2,1,12/31/1962,,490,,,,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNL,419,,2,,1964,2,1,3,1/3/1964,1,1/31/1964,2,0,,,490,,,,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNL,419,,2,,1965,2,1,3,1/3/1964,1,1/31/1964,2,1,12/31/1965,,490,,,,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Military Faction (Forces of Jean Schramme),420,,2,,1967,1,1,3,1/3/1964,1,7/5/1967,1,1,11/5/1967,,490,,,,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Morocco, Government of Uganda",FLNC,421,,2,,1977,1,1,4,1/3/1964,1,4/30/1977,3,0,,,490,"600, 500",,,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,FLNC,421,,2,,1978,1,1,3,1/3/1964,1,4/30/1977,3,1,6/15/1978,,490,,,,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,AFDL,422,Government of Rwanda,2,,1996,2,1,4,1/3/1964,1,10/19/1996,1,0,,,490,,,517,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,AFDL,422,"Government of Angola, Government of Rwanda, Government of Uganda",2,,1997,2,1,4,1/3/1964,1,10/19/1996,1,0,,,490,,,"540, 517, 500",490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Angola, Government of Chad, Government of Namibia, Government of Zimbabwe (Rhodesia)","MLC, RCD","423, 424","Government of Rwanda, Government of Uganda",2,,1998,2,1,4,1/3/1964,1,10/19/1996,1,0,,,490,"540, 483, 565, 552",,"500, 517",490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Angola, Government of Chad, Government of Namibia, Government of Zimbabwe (Rhodesia)","MLC, RCD","423, 424","Government of Rwanda, Government of Uganda",2,,1999,2,1,4,1/3/1964,1,10/19/1996,1,0,,,490,"540, 483, 565, 552",,"500, 517",490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Angola, Government of Namibia, Government of Zimbabwe (Rhodesia)","MLC, RCD","423, 424","Government of Rwanda, Government of Uganda",2,,2000,2,1,4,1/3/1964,1,10/19/1996,1,0,,,490,"540, 565, 552",,"500, 517",490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Angola, Government of Namibia, Government of Zimbabwe (Rhodesia)",RCD,424,Government of Rwanda,2,,2001,1,1,4,1/3/1964,1,10/19/1996,1,1,9/29/2001,,490,"540, 565, 552",,517,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNDP,426,,2,,2006,1,1,3,1/3/1964,1,11/28/2006,2,0,,,490,,,,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNDP,426,,2,,2007,1,1,3,1/3/1964,1,11/28/2006,2,0,,,490,,,,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNDP,426,,2,,2008,1,1,3,1/3/1964,1,11/28/2006,2,1,10/29/2008,,490,,,,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNPSC (Yakutumba),3043,,2,,2011,1,1,3,1/3/1964,1,10/7/2011,1,0,,,490,,,,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,"CNPSC (Yakutumba), M23","3043, 1160","Government of Rwanda, Government of Uganda",2,,2012,1,1,4,1/3/1964,1,10/7/2011,1,0,,,490,,,"517, 500",490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,"APCLS, Forces of Paul Joseph Mukungubila, M23","1200, 4286, 1160",Government of Rwanda,2,,2013,2,1,4,1/3/1964,1,10/7/2011,1,0,,,490,,,517,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,"APCLS, CNPSC (Yakutumba)","1200, 3043",,2,,2014,1,1,3,1/3/1964,1,10/7/2011,1,1,9/5/2014,,490,,,,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Kamuina Nsapu,6590,,2,,2016,1,1,3,1/3/1964,1,8/8/2016,1,0,,,490,,,,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,"CNPSC (Yakutumba), Kamuina Nsapu, M23, MNR","3043, 6590, 1160, 6740",,2,,2017,2,1,3,1/3/1964,1,8/8/2016,1,0,,,490,,,,490,4,19.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,"CMC, CNPSC (Yakutumba), Kamuina Nsapu, UPLC","6920, 3043, 6590, 6894",,2,,2018,1,1,3,1/3/1964,1,8/8/2016,1,0,,,490,,,,490,4,19.1
429,DR Congo (Zaire),Government of DR Congo (Zaire),89,,BDK,561,,1,Kongo Kingdom,2007,1,0,3,7/2/1998,1,2/1/2007,2,0,,,490,,,,490,4,19.1
429,DR Congo (Zaire),Government of DR Congo (Zaire),89,,BDK,561,,1,Kongo Kingdom,2008,1,0,3,7/2/1998,1,2/1/2007,2,1,3/31/2008,,490,,,,490,4,19.1
429,DR Congo (Zaire),Government of DR Congo (Zaire),89,,BDK,561,,1,Kongo Kingdom,2017,1,0,3,7/2/1998,1,8/7/2017,1,1,8/31/2017,,490,,,,490,4,19.1
403,"Ecuador, Peru",Government of Ecuador,20,,Government of Peru,21,,1,Cordillera del Condor,1995,1,0,2,1/26/1995,1,1/31/1995,1,1,12/31/1995,,130,,135,,"130, 135",5,19.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2015,1,0,3,11/16/2014,1,1/29/2015,1,0,,,651,,,,651,2,19.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2016,1,1,3,11/16/2014,1,1/29/2015,1,0,,,651,,,,651,2,19.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2017,1,1,3,11/16/2014,1,1/29/2015,1,0,,,651,,,,651,2,19.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2018,1,1,3,11/16/2014,1,1/29/2015,1,0,,,651,,,,651,2,19.1
391,Egypt,Government of Egypt,117,,al-Gama'a al-Islamiyya,341,,2,,1993,1,0,3,10/8/1981,1,3/10/1993,1,0,,,651,,,,651,2,19.1
391,Egypt,Government of Egypt,117,,al-Gama'a al-Islamiyya,341,,2,,1994,1,0,3,10/8/1981,1,3/10/1993,1,0,,,651,,,,651,2,19.1
391,Egypt,Government of Egypt,117,,al-Gama'a al-Islamiyya,341,,2,,1995,1,0,3,10/8/1981,1,3/10/1993,1,0,,,651,,,,651,2,19.1
391,Egypt,Government of Egypt,117,,al-Gama'a al-Islamiyya,341,,2,,1996,1,0,3,10/8/1981,1,3/10/1993,1,0,,,651,,,,651,2,19.1
391,Egypt,Government of Egypt,117,,al-Gama'a al-Islamiyya,341,,2,,1997,1,0,3,10/8/1981,1,3/10/1993,1,0,,,651,,,,651,2,19.1
391,Egypt,Government of Egypt,117,,al-Gama'a al-Islamiyya,341,,2,,1998,1,0,3,10/8/1981,1,3/10/1993,1,1,11/2/1998,,651,,,,651,2,19.1
391,Egypt,Government of Egypt,117,,Ansar Bayt al-Maqdis,4319,,2,,2014,1,0,3,10/8/1981,1,4/24/2014,2,1,10/24/2014,,651,,,,651,2,19.1
391,Egypt,Government of Egypt,117,,"Harakit Sawa'id Misr, Jama'at Ansar al-Islam","6616, 6844",,2,,2017,1,1,3,10/8/1981,1,7/14/2017,1,0,,,651,,,,651,2,19.1
391,Egypt,Government of Egypt,117,,Harakit Sawa'id Misr,6616,,2,,2018,1,1,3,10/8/1981,1,7/14/2017,1,0,,,651,,,,651,2,19.1
252,"Egypt, France, Israel, United Kingdom",Government of Egypt,117,,"Government of France, Government of Israel, Government of United Kingdom","33, 121, 28",,1,Suez,1956,2,1,2,10/31/1956,1,10/31/1956,1,1,11/6/1956,,651,,"200, 220, 666",,"200, 220, 651, 666","1, 2",19.1
228,"Egypt, Iraq, Israel, Jordan, Lebanon, Syria","Government of Egypt, Government of Iraq, Government of Jordan, Government of Lebanon, Government of Syria","117, 116, 120, 119, 118",,Government of Israel,121,,1,Palestine,1948,2,1,2,4/15/1948,1,4/15/1948,1,0,,,"651, 645, 663, 660, 652",,666,,"645, 651, 652, 660, 663, 666",2,19.1
228,"Egypt, Iraq, Israel, Jordan, Lebanon, Syria","Government of Egypt, Government of Iraq, Government of Jordan, Government of Lebanon, Government of Syria","117, 116, 120, 119, 118",,Government of Israel,121,,1,Palestine,1949,1,1,2,4/15/1948,1,4/15/1948,1,1,1/7/1949,,"651, 645, 663, 660, 652",,666,,"645, 651, 652, 660, 663, 666",2,19.1
11343,"Egypt, Israel",Government of Egypt,117,,Government of Israel,121,,1,Suez/Sinai,1967,2,1,2,6/5/1967,1,6/5/1967,1,1,6/10/1967,,651,,666,,"651, 666",2,19.1
11343,"Egypt, Israel",Government of Egypt,117,,Government of Israel,121,,1,Suez/Sinai,1969,1,1,2,6/5/1967,1,3/6/1969,1,0,,,651,,666,,"651, 666",2,19.1
11343,"Egypt, Israel",Government of Egypt,117,,Government of Israel,121,,1,Suez/Sinai,1970,1,1,2,6/5/1967,1,3/6/1969,1,1,8/7/1970,,651,,666,,"651, 666",2,19.1
11343,"Egypt, Israel",Government of Egypt,117,,Government of Israel,121,,1,Suez/Sinai,1973,2,1,2,6/5/1967,1,10/6/1973,1,1,10/24/1973,,651,,666,,"651, 666",2,19.1
239,"Egypt, United Kingdom",Government of Egypt,117,,Government of United Kingdom,28,,1,Suez,1951,1,0,2,10/18/1951,1,10/18/1951,1,0,,,651,,200,,"200, 651","1, 2",19.1
239,"Egypt, United Kingdom",Government of Egypt,117,,Government of United Kingdom,28,,1,Suez,1952,1,0,2,10/18/1951,1,10/18/1951,1,1,12/31/1952,,651,,200,,"200, 651","1, 2",19.1
316,El Salvador,Government of El Salvador,13,,Military faction (forces of Benjamin Mejia),752,,2,,1972,1,0,3,3/25/1972,1,3/25/1972,1,1,3/25/1972,,92,,,,92,5,19.1
316,El Salvador,Government of El Salvador,13,,"ERP, FPL","753, 754",,2,,1979,1,0,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,19.1
316,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1980,1,0,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,19.1
316,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1981,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,19.1
316,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1982,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,19.1
316,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1983,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,19.1
316,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1984,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,19.1
316,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1985,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,19.1
316,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1986,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,19.1
316,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1987,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,19.1
